"","Day","Station","Min.Delay","Min.Gap","Bound","Line","TTC.clean_time.labeled","Month"
"3092","Friday","COLLEGE STATION","3","5","S","YU","Morning","October"
"3093","Friday","ISLINGTON STATION","4","6","W","BD","Morning","October"
"3094","Friday","DAVISVILLE STATION","3","5","S","YU","Morning","October"
"3095","Friday","KENNEDY BD STATION","3","5","W","BD","Morning","October"
"3096","Friday","SHEPPARD WEST STATION","3","6","S","YU","Morning","October"
"3097","Friday","BLOOR STATION","10","13","S","YU","Afternoon","October"
"3098","Friday","KENNEDY SRT STATION","11","16","N","SRT","Afternoon","October"
"3099","Friday","COXWELL STATION","7","9","W","BD","Afternoon","October"
"3100","Friday","DAVISVILLE STATION","3","5","S","YU","Afternoon","October"
"3101","Friday","VAUGHAN MC STATION","3","5","S","YU","Afternoon","October"
"3102","Friday","UNION STATION","6","8","S","YU","Evening","October"
"3103","Friday","CHRISTIE STATION","4","6","W","BD","Evening","October"
"3104","Friday","KIPLING STATION","3","5","W","BD","Evening","October"
"3105","Friday","SHEPPARD WEST STATION","3","5","S","YU","Evening","October"
"3106","Friday","BAY STATION","30","34","W","BD","Evening","October"
"3107","Friday","SHEPPARD WEST STATION","4","9","S","YU","Evening","October"
"3108","Friday","DUFFERIN STATION","8","13","E","BD","Evening","October"
"3109","Saturday","VAUGHAN MC STATION","3","8","S","YU","Morning","October"
"3110","Saturday","VICTORIA PARK STATION","3","7","W","BD","Morning","October"
"3111","Saturday","KENNEDY SRT STATION","4","10","N","SRT","Morning","October"
"3112","Saturday","SCARB CTR STATION","8","14","S","SRT","Morning","October"
"3113","Saturday","BAYVIEW STATION","8","13","W","SHP","Afternoon","October"
"3114","Saturday","LAWRENCE EAST STATION","16","21","S","SRT","Afternoon","October"
"3115","Saturday","KENNEDY BD STATION","4","8","E","BD","Afternoon","October"
"3116","Saturday","KENNEDY SRT STATION","4","9","S","SRT","Afternoon","October"
"3117","Saturday","MCCOWAN STATION","5","10","N","SRT","Afternoon","October"
"3118","Saturday","KENNEDY BD STATION","5","9","E","BD","Evening","October"
"3119","Saturday","BROADVIEW STATION","8","13","E","BD","Evening","October"
"3120","Saturday","DONLANDS STATION","5","9","E","BD","Evening","October"
"3121","Saturday","KING STATION","6","11","S","YU","Evening","October"
"3122","Saturday","MUSEUM STATION","9","14","S","YU","Evening","October"
"3123","Saturday","KENNEDY BD STATION","4","12","E","BD","Evening","October"
"3124","Saturday","KENNEDY BD STATION","4","8","E","BD","Evening","October"
"3125","Sunday","WARDEN STATION","36","41","E","BD","Night","October"
"3126","Sunday","OSSINGTON STATION","15","18","E","BD","Afternoon","October"
"3127","Sunday","COXWELL STATION","8","12","W","BD","Afternoon","October"
"3128","Sunday","VAUGHAN MC STATION","5","10","S","YU","Evening","October"
"3129","Sunday","DAVISVILLE STATION","3","8","N","YU","Evening","October"
"3130","Sunday","KENNEDY SRT STATION","3","8","E","SRT","Evening","October"
"3131","Monday","SHEPPARD WEST STATION","7","11","N","YU","Morning","October"
"3132","Monday","KEELE STATION","3","5","E","BD","Morning","October"
"3133","Monday","ROSEDALE STATION","3","5","S","YU","Morning","October"
"3134","Monday","WILSON STATION","4","8","S","YU","Morning","October"
"3135","Monday","GREENWOOD STATION","6","9","W","BD","Morning","October"
"3136","Monday","SHERBOURNE STATION","13","16","W","BD","Afternoon","October"
"3137","Monday","KING STATION","4","6","S","YU","Afternoon","October"
"3138","Monday","ST GEORGE YUS STATION","5","8","N","YU","Evening","October"
"3139","Monday","RUNNYMEDE STATION","5","7","W","BD","Evening","October"
"3140","Monday","BAY STATION","5","7","W","BD","Evening","October"
"3141","Monday","LESLIE STATION","4","9","E","SHP","Evening","October"
"3142","Monday","SUMMERHILL STATION","3","5","N","YU","Evening","October"
"3143","Tuesday","WILSON STATION","6","8","N","YU","Morning","October"
"3144","Tuesday","WILSON STATION","3","5","S","YU","Morning","October"
"3145","Tuesday","OSSINGTON STATION","4","6","E","BD","Morning","October"
"3146","Tuesday","SHEPPARD WEST STATION","4","8","S","YU","Morning","October"
"3147","Tuesday","LAWRENCE EAST STATION","5","11","N","SRT","Morning","October"
"3148","Tuesday","DAVISVILLE STATION","7","10","N","YU","Morning","October"
"3149","Tuesday","VAUGHAN MC STATION","3","6","S","YU","Afternoon","October"
"3150","Tuesday","VICTORIA PARK STATION","5","8","W","BD","Afternoon","October"
"3151","Tuesday","WOODBINE STATION","8","10","W","BD","Afternoon","October"
"3152","Tuesday","ST GEORGE BD STATION","5","9","W","BD","Evening","October"
"3153","Wednesday","DUFFERIN STATION","3","5","E","BD","Morning","October"
"3154","Wednesday","BAY STATION","6","8","E","BD","Morning","October"
"3155","Wednesday","LAWRENCE EAST STATION","28","33","N","SRT","Morning","October"
"3156","Wednesday","KENNEDY BD STATION","4","7","E","BD","Afternoon","October"
"3157","Wednesday","ISLINGTON STATION","8","11","E","BD","Afternoon","October"
"3158","Wednesday","GREENWOOD STATION","3","5","W","BD","Afternoon","October"
"3159","Wednesday","GREENWOOD STATION","6","8","W","BD","Evening","October"
"3160","Wednesday","MUSEUM STATION","3","5","N","YU","Evening","October"
"3161","Wednesday","VAUGHAN MC STATION","3","5","N","YU","Evening","October"
"3162","Wednesday","MAIN STREET STATION","3","6","W","BD","Evening","October"
"3163","Wednesday","DONLANDS STATION","4","7","E","BD","Evening","October"
"3164","Wednesday","COXWELL STATION","7","11","W","BD","Evening","October"
"3165","Wednesday","COXWELL STATION","4","9","E","BD","Evening","October"
"3166","Wednesday","GREENWOOD STATION","3","7","E","BD","Evening","October"
"3167","Thursday","KING STATION","6","11","N","YU","Night","November"
"3168","Thursday","YORKDALE STATION","3","6","N","YU","Afternoon","November"
"3169","Thursday","KENNEDY BD STATION","3","5","E","BD","Evening","November"
"3170","Thursday","YORK MILLS STATION","6","8","S","YU","Evening","November"
"3171","Thursday","CHRISTIE STATION","17","19","W","BD","Evening","November"
"3172","Thursday","ST GEORGE BD STATION","3","5","W","BD","Evening","November"
"3173","Thursday","SHEPPARD WEST STATION","5","8","S","YU","Evening","November"
"3174","Friday","SHEPPARD WEST STATION","4","8","N","YU","Morning","November"
"3175","Friday","SHEPPARD WEST STATION","7","11","S","YU","Morning","November"
"3176","Friday","WARDEN STATION","5","7","E","BD","Morning","November"
"3177","Friday","VAUGHAN MC STATION","3","7","S","YU","Morning","November"
"3178","Friday","DON MILLS STATION","5","10","E","SHP","Morning","November"
"3179","Friday","WARDEN STATION","4","7","E","BD","Afternoon","November"
"3180","Friday","WARDEN STATION","5","8","E","BD","Afternoon","November"
"3181","Friday","SCARB CTR STATION","6","12","N","SRT","Afternoon","November"
"3182","Friday","ELLESMERE STATION","3","9","N","SRT","Afternoon","November"
"3183","Friday","COLLEGE STATION","3","5","N","YU","Evening","November"
"3184","Friday","WARDEN STATION","4","7","W","BD","Evening","November"
"3185","Friday","YORK MILLS STATION","5","10","N","YU","Evening","November"
"3186","Saturday","KEELE STATION","4","8","W","BD","Night","November"
"3187","Saturday","WILSON STATION","7","13","N","YU","Night","November"
"3188","Saturday","BLOOR STATION","15","21","N","YU","Night","November"
"3189","Saturday","VAUGHAN MC STATION","10","20","S","YU","Morning","November"
"3190","Saturday","KENNEDY BD STATION","3","7","W","BD","Afternoon","November"
"3191","Saturday","LAWRENCE STATION","5","11","S","YU","Afternoon","November"
"3192","Saturday","LANSDOWNE STATION","3","7","E","BD","Afternoon","November"
"3193","Saturday","WARDEN STATION","9","13","E","BD","Afternoon","November"
"3194","Saturday","LAWRENCE WEST STATION","4","10","N","YU","Afternoon","November"
"3195","Saturday","SHEPPARD WEST STATION","5","10","S","YU","Evening","November"
"3196","Saturday","ROSEDALE STATION","10","15","S","YU","Evening","November"
"3197","Saturday","ST GEORGE BD STATION","3","7","E","BD","Evening","November"
"3198","Sunday","PAPE STATION","6","12","E","BD","Night","November"
"3199","Sunday","SHEPPARD WEST STATION","6","11","N","YU","Morning","November"
"3200","Sunday","HIGH PARK STATION","5","9","W","BD","Afternoon","November"
"3201","Sunday","ST GEORGE BD STATION","5","9","W","BD","Evening","November"
"3202","Sunday","ROSEDALE STATION","7","12","S","YU","Evening","November"
"3203","Monday","WARDEN STATION","4","7","E","BD","Morning","November"
"3204","Monday","MUSEUM STATION","7","9","S","YU","Morning","November"
"3205","Monday","KENNEDY BD STATION","3","5","E","BD","Morning","November"
"3206","Monday","SHEPPARD STATION","3","5","S","YU","Afternoon","November"
"3207","Monday","SHEPPARD WEST STATION","6","9","N","YU","Afternoon","November"
"3208","Monday","MCCOWAN STATION","23","29","S","SRT","Afternoon","November"
"3209","Monday","COXWELL STATION","3","5","E","BD","Afternoon","November"
"3210","Monday","DONLANDS STATION","3","5","E","BD","Afternoon","November"
"3211","Monday","WELLESLEY STATION","11","13","S","YU","Afternoon","November"
"3212","Monday","WILSON STATION","3","5","S","YU","Evening","November"
"3213","Monday","VICTORIA PARK STATION","3","5","W","BD","Evening","November"
"3214","Monday","ST GEORGE YUS STATION","3","5","S","YU","Evening","November"
"3215","Monday","SHEPPARD WEST STATION","3","6","N","YU","Evening","November"
"3216","Monday","ST GEORGE YUS STATION","5","8","S","YU","Evening","November"
"3217","Monday","MUSEUM STATION","4","8","S","YU","Evening","November"
"3218","Monday","ROSEDALE STATION","20","23","S","YU","Evening","November"
"3219","Monday","PAPE STATION","5","10","E","BD","Evening","November"
"3220","Monday","DUPONT STATION","4","9","N","YU","Evening","November"
"3221","Tuesday","ISLINGTON STATION","14","19","W","BD","Night","November"
"3222","Tuesday","YORK MILLS STATION","8","13","N","YU","Night","November"
"3223","Tuesday","ST GEORGE BD STATION","3","5","E","BD","Morning","November"
"3224","Tuesday","SUMMERHILL STATION","13","15","S","YU","Morning","November"
"3225","Tuesday","KENNEDY BD STATION","3","5","W","BD","Morning","November"
"3226","Tuesday","DAVISVILLE STATION","5","7","S","YU","Morning","November"
"3227","Tuesday","WILSON STATION","3","5","N","YU","Morning","November"
"3228","Tuesday","RUNNYMEDE STATION","6","9","E","BD","Afternoon","November"
"3229","Tuesday","DAVISVILLE STATION","3","6","S","YU","Afternoon","November"
"3230","Tuesday","KIPLING STATION","3","6","E","BD","Afternoon","November"
"3231","Tuesday","COXWELL STATION","8","12","W","BD","Afternoon","November"
"3232","Tuesday","PAPE STATION","4","8","E","BD","Afternoon","November"
"3233","Tuesday","COXWELL STATION","8","12","W","BD","Afternoon","November"
"3234","Tuesday","KING STATION","5","8","S","YU","Afternoon","November"
"3235","Tuesday","DAVISVILLE STATION","4","6","S","YU","Afternoon","November"
"3236","Tuesday","SUMMERHILL STATION","4","6","S","YU","Afternoon","November"
"3237","Tuesday","SHEPPARD STATION","3","5","N","YU","Evening","November"
"3238","Tuesday","COLLEGE STATION","3","6","N","YU","Evening","November"
"3239","Tuesday","QUEEN STATION","3","8","N","YU","Evening","November"
"3240","Wednesday","SHEPPARD WEST STATION","5","7","N","YU","Morning","November"
"3241","Wednesday","KENNEDY SRT STATION","4","9","N","SRT","Morning","November"
"3242","Wednesday","KING STATION","16","18","N","YU","Morning","November"
"3243","Wednesday","QUEEN STATION","3","5","S","YU","Morning","November"
"3244","Wednesday","SUMMERHILL STATION","6","8","S","YU","Morning","November"
"3245","Wednesday","ROYAL YORK STATION","3","5","W","BD","Morning","November"
"3246","Wednesday","SHEPPARD WEST STATION","3","5","N","YU","Morning","November"
"3247","Wednesday","QUEEN'S PARK STATION","5","7","S","YU","Morning","November"
"3248","Wednesday","LAWRENCE STATION","15","17","S","YU","Morning","November"
"3249","Wednesday","WELLESLEY STATION","3","5","S","YU","Morning","November"
"3250","Wednesday","COXWELL STATION","6","9","W","BD","Morning","November"
"3251","Wednesday","MCCOWAN STATION","6","12","S","SRT","Morning","November"
"3252","Wednesday","ST GEORGE YUS STATION","3","5","N","YU","Afternoon","November"
"3253","Wednesday","NORTH YORK CTR STATION","5","7","S","YU","Afternoon","November"
"3254","Wednesday","SHEPPARD WEST STATION","3","5","S","YU","Afternoon","November"
"3255","Wednesday","OLD MILL STATION","19","21","E","BD","Afternoon","November"
"3256","Wednesday","SPADINA BD STATION","3","5","E","BD","Afternoon","November"
"3257","Wednesday","VAUGHAN MC STATION","3","5","S","YU","Evening","November"
"3258","Wednesday","BLOOR STATION","5","7","N","YU","Evening","November"
"3259","Wednesday","DUPONT STATION","11","14","S","YU","Evening","November"
"3260","Wednesday","LAWRENCE EAST STATION","6","13","S","SRT","Evening","November"
"3261","Wednesday","DUFFERIN STATION","12","17","E","BD","Evening","November"
"3262","Wednesday","KENNEDY BD STATION","10","15","E","BD","Evening","November"
"3263","Wednesday","ISLINGTON STATION","3","8","W","BD","Evening","November"
"3264","Wednesday","BAY STATION","4","8","W","BD","Evening","November"
"3265","Thursday","UNION STATION","5","10","N","YU","Night","November"
"3266","Thursday","HIGH PARK STATION","3","5","W","BD","Morning","November"
"3267","Thursday","GREENWOOD STATION","3","5","W","BD","Morning","November"
"3268","Thursday","SCARB CTR STATION","3","9","N","SRT","Afternoon","November"
"3269","Thursday","LAWRENCE WEST STATION","20","23","N","YU","Afternoon","November"
"3270","Thursday","UNION STATION","4","7","N","YU","Afternoon","November"
"3271","Thursday","SHEPPARD WEST STATION","9","12","N","YU","Afternoon","November"
"3272","Thursday","SHEPPARD WEST STATION","3","5","N","YU","Evening","November"
"3273","Thursday","SHEPPARD WEST STATION","10","13","S","YU","Evening","November"
"3274","Thursday","OLD MILL STATION","3","5","W","BD","Evening","November"
"3275","Thursday","ISLINGTON STATION","5","7","W","BD","Evening","November"
"3276","Thursday","LAWRENCE STATION","4","6","S","YU","Evening","November"
"3277","Thursday","OSGOODE STATION","12","15","S","YU","Evening","November"
"3278","Thursday","UNION STATION","3","6","N","YU","Evening","November"
"3279","Thursday","KENNEDY SRT STATION","7","14","S","SRT","Evening","November"
"3280","Friday","COLLEGE STATION","6","11","S","YU","Night","November"
"3281","Friday","OLD MILL STATION","8","10","E","BD","Morning","November"
"3282","Friday","ST GEORGE YUS STATION","3","5","S","YU","Morning","November"
"3283","Friday","BLOOR STATION","4","7","N","YU","Morning","November"
"3284","Friday","BROADVIEW STATION","7","10","E","BD","Afternoon","November"
"3285","Friday","PAPE STATION","10","13","W","BD","Afternoon","November"
"3286","Friday","DONLANDS STATION","3","5","W","BD","Afternoon","November"
"3287","Friday","PAPE STATION","3","5","E","BD","Afternoon","November"
"3288","Friday","COLLEGE STATION","4","6","N","YU","Afternoon","November"
"3289","Friday","BAYVIEW STATION","7","13","W","SHP","Evening","November"
"3290","Friday","WARDEN STATION","3","5","W","BD","Evening","November"
"3291","Friday","WARDEN STATION","4","7","W","BD","Evening","November"
"3292","Friday","GLENCAIRN STATION","16","19","S","YU","Evening","November"
"3293","Friday","SHEPPARD WEST STATION","5","9","N","YU","Evening","November"
"3294","Friday","ST GEORGE YUS STATION","5","10","N","YU","Evening","November"
"3295","Friday","ST GEORGE BD STATION","5","10","E","BD","Evening","November"
"3296","Saturday","BLOOR STATION","3","8","N","YU","Night","November"
"3297","Saturday","KENNEDY BD STATION","5","10","W","BD","Morning","November"
"3298","Saturday","SCARB CTR STATION","4","10","S","SRT","Afternoon","November"
"3299","Saturday","BLOOR STATION","8","13","S","YU","Afternoon","November"
"3300","Saturday","KENNEDY BD STATION","5","9","W","BD","Afternoon","November"
"3301","Saturday","ISLINGTON STATION","17","21","E","BD","Evening","November"
"3302","Saturday","VAUGHAN MC STATION","5","10","S","YU","Evening","November"
